,Category,SubCategory,ObjectName,X,Y,Z,Shadow,Texture,Background,Name,Shape,Size,Datatype
312,Automobile,Bike,Dirtbike,315,180,0,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y180_Z0_Yes_Black_White.png,"(540, 960, 3)",29105,uint8
313,Automobile,Bike,Dirtbike,315,180,180,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y180_Z180_Yes_Black_White.png,"(540, 960, 3)",25504,uint8
314,Automobile,Bike,Dirtbike,315,180,225,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y180_Z225_Yes_Black_White.png,"(540, 960, 3)",34645,uint8
315,Automobile,Bike,Dirtbike,315,180,270,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y180_Z270_Yes_Black_White.png,"(540, 960, 3)",31137,uint8
316,Automobile,Bike,Dirtbike,315,180,315,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y180_Z315_Yes_Black_White.png,"(540, 960, 3)",31596,uint8
317,Automobile,Bike,Dirtbike,315,180,360,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y180_Z360_Yes_Black_White.png,"(540, 960, 3)",29105,uint8
318,Automobile,Bike,Dirtbike,315,225,0,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y225_Z0_Yes_Black_White.png,"(540, 960, 3)",54119,uint8
319,Automobile,Bike,Dirtbike,315,225,180,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y225_Z180_Yes_Black_White.png,"(540, 960, 3)",48752,uint8
320,Automobile,Bike,Dirtbike,315,225,225,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y225_Z225_Yes_Black_White.png,"(540, 960, 3)",58111,uint8
321,Automobile,Bike,Dirtbike,315,225,270,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y225_Z270_Yes_Black_White.png,"(540, 960, 3)",54051,uint8
322,Automobile,Bike,Dirtbike,315,225,315,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y225_Z315_Yes_Black_White.png,"(540, 960, 3)",51408,uint8
323,Automobile,Bike,Dirtbike,315,225,360,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y225_Z360_Yes_Black_White.png,"(540, 960, 3)",54119,uint8
324,Automobile,Bike,Dirtbike,315,270,0,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z0_Yes_Black_White.png,"(540, 960, 3)",57770,uint8
325,Automobile,Bike,Dirtbike,315,270,135,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z135_Yes_Black_White.png,"(540, 960, 3)",58594,uint8
326,Automobile,Bike,Dirtbike,315,270,180,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z180_Yes_Black_White.png,"(540, 960, 3)",49653,uint8
327,Automobile,Bike,Dirtbike,315,270,225,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z225_Yes_Black_White.png,"(540, 960, 3)",45694,uint8
328,Automobile,Bike,Dirtbike,315,270,270,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z270_Yes_Black_White.png,"(540, 960, 3)",50752,uint8
329,Automobile,Bike,Dirtbike,315,270,315,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z315_Yes_Black_White.png,"(540, 960, 3)",46871,uint8
330,Automobile,Bike,Dirtbike,315,270,360,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z360_Yes_Black_White.png,"(540, 960, 3)",57770,uint8
331,Automobile,Bike,Dirtbike,315,270,45,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z45_Yes_Black_White.png,"(540, 960, 3)",50939,uint8
332,Automobile,Bike,Dirtbike,315,270,90,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y270_Z90_Yes_Black_White.png,"(540, 960, 3)",59216,uint8
333,Automobile,Bike,Dirtbike,315,315,0,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y315_Z0_Yes_Black_White.png,"(540, 960, 3)",51793,uint8
334,Automobile,Bike,Dirtbike,315,315,135,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y315_Z135_Yes_Black_White.png,"(540, 960, 3)",49998,uint8
335,Automobile,Bike,Dirtbike,315,315,180,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y315_Z180_Yes_Black_White.png,"(540, 960, 3)",46893,uint8
336,Automobile,Bike,Dirtbike,315,315,360,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y315_Z360_Yes_Black_White.png,"(540, 960, 3)",51793,uint8
337,Automobile,Bike,Dirtbike,315,315,45,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y315_Z45_Yes_Black_White.png,"(540, 960, 3)",49657,uint8
338,Automobile,Bike,Dirtbike,315,315,90,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y315_Z90_Yes_Black_White.png,"(540, 960, 3)",50699,uint8
339,Automobile,Bike,Dirtbike,315,360,0,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y360_Z0_Yes_Black_White.png,"(540, 960, 3)",28503,uint8
340,Automobile,Bike,Dirtbike,315,360,135,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y360_Z135_Yes_Black_White.png,"(540, 960, 3)",32459,uint8
341,Automobile,Bike,Dirtbike,315,360,180,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y360_Z180_Yes_Black_White.png,"(540, 960, 3)",24586,uint8
342,Automobile,Bike,Dirtbike,315,360,360,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y360_Z360_Yes_Black_White.png,"(540, 960, 3)",28503,uint8
343,Automobile,Bike,Dirtbike,315,360,45,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y360_Z45_Yes_Black_White.png,"(540, 960, 3)",33063,uint8
344,Automobile,Bike,Dirtbike,315,360,90,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y360_Z90_Yes_Black_White.png,"(540, 960, 3)",30684,uint8
345,Automobile,Bike,Dirtbike,315,45,0,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y45_Z0_Yes_Black_White.png,"(540, 960, 3)",55424,uint8
346,Automobile,Bike,Dirtbike,315,45,135,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y45_Z135_Yes_Black_White.png,"(540, 960, 3)",52878,uint8
347,Automobile,Bike,Dirtbike,315,45,180,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y45_Z180_Yes_Black_White.png,"(540, 960, 3)",48418,uint8
348,Automobile,Bike,Dirtbike,315,45,360,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y45_Z360_Yes_Black_White.png,"(540, 960, 3)",55424,uint8
349,Automobile,Bike,Dirtbike,315,45,45,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y45_Z45_Yes_Black_White.png,"(540, 960, 3)",52437,uint8
350,Automobile,Bike,Dirtbike,315,45,90,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y45_Z90_Yes_Black_White.png,"(540, 960, 3)",54423,uint8
351,Automobile,Bike,Dirtbike,315,90,0,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z0_Yes_Black_White.png,"(540, 960, 3)",58090,uint8
352,Automobile,Bike,Dirtbike,315,90,135,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z135_Yes_Black_White.png,"(540, 960, 3)",44824,uint8
353,Automobile,Bike,Dirtbike,315,90,180,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z180_Yes_Black_White.png,"(540, 960, 3)",48763,uint8
354,Automobile,Bike,Dirtbike,315,90,225,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z225_Yes_Black_White.png,"(540, 960, 3)",57582,uint8
355,Automobile,Bike,Dirtbike,315,90,270,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z270_Yes_Black_White.png,"(540, 960, 3)",57630,uint8
356,Automobile,Bike,Dirtbike,315,90,315,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z315_Yes_Black_White.png,"(540, 960, 3)",50712,uint8
357,Automobile,Bike,Dirtbike,315,90,360,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z360_Yes_Black_White.png,"(540, 960, 3)",58090,uint8
358,Automobile,Bike,Dirtbike,315,90,45,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z45_Yes_Black_White.png,"(540, 960, 3)",47004,uint8
359,Automobile,Bike,Dirtbike,315,90,90,Yes,Black,White,Automobile_Bike_Dirtbike_X315_Y90_Z90_Yes_Black_White.png,"(540, 960, 3)",49517,uint8
360,Automobile,Bike,Dirtbike,360,0,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y0_Z0_Yes_Black_White.png,"(540, 960, 3)",16872,uint8
361,Automobile,Bike,Dirtbike,360,0,135,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y0_Z135_Yes_Black_White.png,"(540, 960, 3)",20623,uint8
362,Automobile,Bike,Dirtbike,360,0,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y0_Z180_Yes_Black_White.png,"(540, 960, 3)",17268,uint8
363,Automobile,Bike,Dirtbike,360,0,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y0_Z360_Yes_Black_White.png,"(540, 960, 3)",16872,uint8
364,Automobile,Bike,Dirtbike,360,0,45,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y0_Z45_Yes_Black_White.png,"(540, 960, 3)",18680,uint8
365,Automobile,Bike,Dirtbike,360,0,90,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y0_Z90_Yes_Black_White.png,"(540, 960, 3)",17609,uint8
366,Automobile,Bike,Dirtbike,360,135,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y135_Z0_Yes_Black_White.png,"(540, 960, 3)",46940,uint8
367,Automobile,Bike,Dirtbike,360,135,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y135_Z180_Yes_Black_White.png,"(540, 960, 3)",42381,uint8
368,Automobile,Bike,Dirtbike,360,135,225,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y135_Z225_Yes_Black_White.png,"(540, 960, 3)",52286,uint8
369,Automobile,Bike,Dirtbike,360,135,270,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y135_Z270_Yes_Black_White.png,"(540, 960, 3)",46472,uint8
370,Automobile,Bike,Dirtbike,360,135,315,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y135_Z315_Yes_Black_White.png,"(540, 960, 3)",49443,uint8
371,Automobile,Bike,Dirtbike,360,135,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y135_Z360_Yes_Black_White.png,"(540, 960, 3)",46940,uint8
372,Automobile,Bike,Dirtbike,360,180,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y180_Z0_Yes_Black_White.png,"(540, 960, 3)",19492,uint8
373,Automobile,Bike,Dirtbike,360,180,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y180_Z180_Yes_Black_White.png,"(540, 960, 3)",16322,uint8
374,Automobile,Bike,Dirtbike,360,180,225,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y180_Z225_Yes_Black_White.png,"(540, 960, 3)",20086,uint8
375,Automobile,Bike,Dirtbike,360,180,270,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y180_Z270_Yes_Black_White.png,"(540, 960, 3)",17885,uint8
376,Automobile,Bike,Dirtbike,360,180,315,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y180_Z315_Yes_Black_White.png,"(540, 960, 3)",20080,uint8
377,Automobile,Bike,Dirtbike,360,180,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y180_Z360_Yes_Black_White.png,"(540, 960, 3)",19492,uint8
378,Automobile,Bike,Dirtbike,360,225,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y225_Z0_Yes_Black_White.png,"(540, 960, 3)",47447,uint8
379,Automobile,Bike,Dirtbike,360,225,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y225_Z180_Yes_Black_White.png,"(540, 960, 3)",44222,uint8
380,Automobile,Bike,Dirtbike,360,225,225,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y225_Z225_Yes_Black_White.png,"(540, 960, 3)",55185,uint8
381,Automobile,Bike,Dirtbike,360,225,270,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y225_Z270_Yes_Black_White.png,"(540, 960, 3)",47443,uint8
382,Automobile,Bike,Dirtbike,360,225,315,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y225_Z315_Yes_Black_White.png,"(540, 960, 3)",49569,uint8
383,Automobile,Bike,Dirtbike,360,225,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y225_Z360_Yes_Black_White.png,"(540, 960, 3)",47447,uint8
384,Automobile,Bike,Dirtbike,360,270,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z0_Yes_Black_White.png,"(540, 960, 3)",50939,uint8
385,Automobile,Bike,Dirtbike,360,270,135,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z135_Yes_Black_White.png,"(540, 960, 3)",49653,uint8
386,Automobile,Bike,Dirtbike,360,270,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z180_Yes_Black_White.png,"(540, 960, 3)",45694,uint8
387,Automobile,Bike,Dirtbike,360,270,225,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z225_Yes_Black_White.png,"(540, 960, 3)",50752,uint8
388,Automobile,Bike,Dirtbike,360,270,270,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z270_Yes_Black_White.png,"(540, 960, 3)",46871,uint8
389,Automobile,Bike,Dirtbike,360,270,315,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z315_Yes_Black_White.png,"(540, 960, 3)",57770,uint8
390,Automobile,Bike,Dirtbike,360,270,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z360_Yes_Black_White.png,"(540, 960, 3)",50939,uint8
391,Automobile,Bike,Dirtbike,360,270,45,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z45_Yes_Black_White.png,"(540, 960, 3)",59216,uint8
392,Automobile,Bike,Dirtbike,360,270,90,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y270_Z90_Yes_Black_White.png,"(540, 960, 3)",58594,uint8
393,Automobile,Bike,Dirtbike,360,315,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y315_Z0_Yes_Black_White.png,"(540, 960, 3)",48416,uint8
394,Automobile,Bike,Dirtbike,360,315,135,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y315_Z135_Yes_Black_White.png,"(540, 960, 3)",52016,uint8
395,Automobile,Bike,Dirtbike,360,315,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y315_Z180_Yes_Black_White.png,"(540, 960, 3)",43891,uint8
396,Automobile,Bike,Dirtbike,360,315,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y315_Z360_Yes_Black_White.png,"(540, 960, 3)",48416,uint8
397,Automobile,Bike,Dirtbike,360,315,45,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y315_Z45_Yes_Black_White.png,"(540, 960, 3)",50280,uint8
398,Automobile,Bike,Dirtbike,360,315,90,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y315_Z90_Yes_Black_White.png,"(540, 960, 3)",45778,uint8
399,Automobile,Bike,Dirtbike,360,360,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y360_Z0_Yes_Black_White.png,"(540, 960, 3)",16872,uint8
400,Automobile,Bike,Dirtbike,360,360,135,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y360_Z135_Yes_Black_White.png,"(540, 960, 3)",20623,uint8
401,Automobile,Bike,Dirtbike,360,360,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y360_Z180_Yes_Black_White.png,"(540, 960, 3)",17268,uint8
402,Automobile,Bike,Dirtbike,360,360,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y360_Z360_Yes_Black_White.png,"(540, 960, 3)",16872,uint8
403,Automobile,Bike,Dirtbike,360,360,45,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y360_Z45_Yes_Black_White.png,"(540, 960, 3)",18680,uint8
404,Automobile,Bike,Dirtbike,360,360,90,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y360_Z90_Yes_Black_White.png,"(540, 960, 3)",17609,uint8
405,Automobile,Bike,Dirtbike,360,45,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y45_Z0_Yes_Black_White.png,"(540, 960, 3)",48250,uint8
406,Automobile,Bike,Dirtbike,360,45,135,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y45_Z135_Yes_Black_White.png,"(540, 960, 3)",52902,uint8
407,Automobile,Bike,Dirtbike,360,45,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y45_Z180_Yes_Black_White.png,"(540, 960, 3)",43985,uint8
408,Automobile,Bike,Dirtbike,360,45,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y45_Z360_Yes_Black_White.png,"(540, 960, 3)",48250,uint8
409,Automobile,Bike,Dirtbike,360,45,45,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y45_Z45_Yes_Black_White.png,"(540, 960, 3)",50262,uint8
410,Automobile,Bike,Dirtbike,360,45,90,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y45_Z90_Yes_Black_White.png,"(540, 960, 3)",45938,uint8
411,Automobile,Bike,Dirtbike,360,90,0,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z0_Yes_Black_White.png,"(540, 960, 3)",50712,uint8
412,Automobile,Bike,Dirtbike,360,90,135,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z135_Yes_Black_White.png,"(540, 960, 3)",49517,uint8
413,Automobile,Bike,Dirtbike,360,90,180,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z180_Yes_Black_White.png,"(540, 960, 3)",44824,uint8
414,Automobile,Bike,Dirtbike,360,90,225,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z225_Yes_Black_White.png,"(540, 960, 3)",48763,uint8
415,Automobile,Bike,Dirtbike,360,90,270,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z270_Yes_Black_White.png,"(540, 960, 3)",57582,uint8
416,Automobile,Bike,Dirtbike,360,90,315,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z315_Yes_Black_White.png,"(540, 960, 3)",57630,uint8
417,Automobile,Bike,Dirtbike,360,90,360,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z360_Yes_Black_White.png,"(540, 960, 3)",50712,uint8
418,Automobile,Bike,Dirtbike,360,90,45,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z45_Yes_Black_White.png,"(540, 960, 3)",58090,uint8
419,Automobile,Bike,Dirtbike,360,90,90,Yes,Black,White,Automobile_Bike_Dirtbike_X360_Y90_Z90_Yes_Black_White.png,"(540, 960, 3)",47004,uint8
420,Automobile,Bike,Dirtbike,45,0,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y0_Z0_Yes_Black_White.png,"(540, 960, 3)",26766,uint8
421,Automobile,Bike,Dirtbike,45,0,135,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y0_Z135_Yes_Black_White.png,"(540, 960, 3)",30872,uint8
422,Automobile,Bike,Dirtbike,45,0,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y0_Z180_Yes_Black_White.png,"(540, 960, 3)",23176,uint8
423,Automobile,Bike,Dirtbike,45,0,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y0_Z360_Yes_Black_White.png,"(540, 960, 3)",26766,uint8
424,Automobile,Bike,Dirtbike,45,0,45,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y0_Z45_Yes_Black_White.png,"(540, 960, 3)",31066,uint8
425,Automobile,Bike,Dirtbike,45,0,90,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y0_Z90_Yes_Black_White.png,"(540, 960, 3)",29431,uint8
426,Automobile,Bike,Dirtbike,45,135,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y135_Z0_Yes_Black_White.png,"(540, 960, 3)",52701,uint8
427,Automobile,Bike,Dirtbike,45,135,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y135_Z180_Yes_Black_White.png,"(540, 960, 3)",47576,uint8
428,Automobile,Bike,Dirtbike,45,135,225,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y135_Z225_Yes_Black_White.png,"(540, 960, 3)",54720,uint8
429,Automobile,Bike,Dirtbike,45,135,270,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y135_Z270_Yes_Black_White.png,"(540, 960, 3)",53125,uint8
430,Automobile,Bike,Dirtbike,45,135,315,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y135_Z315_Yes_Black_White.png,"(540, 960, 3)",50805,uint8
431,Automobile,Bike,Dirtbike,45,135,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y135_Z360_Yes_Black_White.png,"(540, 960, 3)",52701,uint8
432,Automobile,Bike,Dirtbike,45,180,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y180_Z0_Yes_Black_White.png,"(540, 960, 3)",28130,uint8
433,Automobile,Bike,Dirtbike,45,180,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y180_Z180_Yes_Black_White.png,"(540, 960, 3)",22848,uint8
434,Automobile,Bike,Dirtbike,45,180,225,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y180_Z225_Yes_Black_White.png,"(540, 960, 3)",31946,uint8
435,Automobile,Bike,Dirtbike,45,180,270,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y180_Z270_Yes_Black_White.png,"(540, 960, 3)",28610,uint8
436,Automobile,Bike,Dirtbike,45,180,315,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y180_Z315_Yes_Black_White.png,"(540, 960, 3)",30764,uint8
437,Automobile,Bike,Dirtbike,45,180,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y180_Z360_Yes_Black_White.png,"(540, 960, 3)",28130,uint8
438,Automobile,Bike,Dirtbike,45,225,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y225_Z0_Yes_Black_White.png,"(540, 960, 3)",51919,uint8
439,Automobile,Bike,Dirtbike,45,225,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y225_Z180_Yes_Black_White.png,"(540, 960, 3)",47494,uint8
440,Automobile,Bike,Dirtbike,45,225,225,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y225_Z225_Yes_Black_White.png,"(540, 960, 3)",52946,uint8
441,Automobile,Bike,Dirtbike,45,225,270,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y225_Z270_Yes_Black_White.png,"(540, 960, 3)",49826,uint8
442,Automobile,Bike,Dirtbike,45,225,315,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y225_Z315_Yes_Black_White.png,"(540, 960, 3)",46536,uint8
443,Automobile,Bike,Dirtbike,45,225,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y225_Z360_Yes_Black_White.png,"(540, 960, 3)",51919,uint8
444,Automobile,Bike,Dirtbike,45,270,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z0_Yes_Black_White.png,"(540, 960, 3)",59216,uint8
445,Automobile,Bike,Dirtbike,45,270,135,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z135_Yes_Black_White.png,"(540, 960, 3)",45694,uint8
446,Automobile,Bike,Dirtbike,45,270,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z180_Yes_Black_White.png,"(540, 960, 3)",50752,uint8
447,Automobile,Bike,Dirtbike,45,270,225,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z225_Yes_Black_White.png,"(540, 960, 3)",46871,uint8
448,Automobile,Bike,Dirtbike,45,270,270,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z270_Yes_Black_White.png,"(540, 960, 3)",57770,uint8
449,Automobile,Bike,Dirtbike,45,270,315,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z315_Yes_Black_White.png,"(540, 960, 3)",50939,uint8
450,Automobile,Bike,Dirtbike,45,270,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z360_Yes_Black_White.png,"(540, 960, 3)",59216,uint8
451,Automobile,Bike,Dirtbike,45,270,45,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z45_Yes_Black_White.png,"(540, 960, 3)",58594,uint8
452,Automobile,Bike,Dirtbike,45,270,90,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y270_Z90_Yes_Black_White.png,"(540, 960, 3)",49653,uint8
453,Automobile,Bike,Dirtbike,45,315,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y315_Z0_Yes_Black_White.png,"(540, 960, 3)",55229,uint8
454,Automobile,Bike,Dirtbike,45,315,135,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y315_Z135_Yes_Black_White.png,"(540, 960, 3)",51981,uint8
455,Automobile,Bike,Dirtbike,45,315,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y315_Z180_Yes_Black_White.png,"(540, 960, 3)",48080,uint8
456,Automobile,Bike,Dirtbike,45,315,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y315_Z360_Yes_Black_White.png,"(540, 960, 3)",55229,uint8
457,Automobile,Bike,Dirtbike,45,315,45,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y315_Z45_Yes_Black_White.png,"(540, 960, 3)",52847,uint8
458,Automobile,Bike,Dirtbike,45,315,90,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y315_Z90_Yes_Black_White.png,"(540, 960, 3)",53194,uint8
459,Automobile,Bike,Dirtbike,45,360,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y360_Z0_Yes_Black_White.png,"(540, 960, 3)",26766,uint8
460,Automobile,Bike,Dirtbike,45,360,135,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y360_Z135_Yes_Black_White.png,"(540, 960, 3)",30872,uint8
461,Automobile,Bike,Dirtbike,45,360,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y360_Z180_Yes_Black_White.png,"(540, 960, 3)",23176,uint8
462,Automobile,Bike,Dirtbike,45,360,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y360_Z360_Yes_Black_White.png,"(540, 960, 3)",26766,uint8
463,Automobile,Bike,Dirtbike,45,360,45,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y360_Z45_Yes_Black_White.png,"(540, 960, 3)",31066,uint8
464,Automobile,Bike,Dirtbike,45,360,90,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y360_Z90_Yes_Black_White.png,"(540, 960, 3)",29431,uint8
465,Automobile,Bike,Dirtbike,45,45,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y45_Z0_Yes_Black_White.png,"(540, 960, 3)",51950,uint8
466,Automobile,Bike,Dirtbike,45,45,135,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y45_Z135_Yes_Black_White.png,"(540, 960, 3)",49545,uint8
467,Automobile,Bike,Dirtbike,45,45,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y45_Z180_Yes_Black_White.png,"(540, 960, 3)",46578,uint8
